0,5,16,24,10,0,15,20,22,8,9,4,29,1,11,17,23,28,3,0,12,26,0,19,21,14,30,27,7,6
17,19,0,21,28,10,29,6,0,20,1,0,25,23,16,13,30,2,8,4,0,0,11,14,7,3,15,9,24,26
14,3,22,8,24,0,9,17,0,1,28,25,26,15,27,6,5,23,20,7,11,29,4,21,2,0,12,0,16,19
14,19,1,2,25,5,27,0,12,21,8,0,0,20,26,0,4,16,13,6,0,9,22,28,24,29,17,0,30,7
17,3,21,18,16,9,29,0,22,4,0,10,7,1,5,24,13,0,2,14,15,20,11,26,27,0,8,25,30,0
3,0,5,8,0,23,26,24,20,0,16,7,19,18,22,25,21,27,4,12,9,2,1,17,29,30,15,0,0,6
7,16,0,28,26,1,24,12,6,29,0,11,4,0,0,19,13,3,0,18,20,8,25,0,15,2,22,23,14,10
0,0,29,25,18,10,14,20,30,0,7,23,22,17,3,26,15,28,24,21,5,27,4,8,11,1,0,0,0,0
29,4,13,18,0,7,9,21,26,20,3,2,16,27,19,17,0,23,1,0,14,24,15,8,28,11,30,10,0,12
16,0,0,12,0,29,13,3,5,25,10,23,9,1,0,30,0,22,14,11,24,20,15,0,0,17,19,27,7,8
0,20,0,25,18,23,24,9,10,0,12,3,4,1,5,19,0,2,26,8,0,0,16,30,14,13,0,22,21,11
4,18,25,7,8,0,0,14,2,0,26,17,28,20,23,29,13,12,21,0,0,11,0,19,1,5,15,6,0,3
8,1,14,9,0,20,17,19,21,16,7,13,0,27,29,5,3,4,10,2,0,0,30,11,6,24,22,0,25,15
17,1,23,9,20,29,25,13,7,0,27,24,19,0,28,30,12,26,15,0,10,18,0,21,0,3,4,5,16,8
16,28,25,18,27,26,3,0,8,11,0,14,24,17,7,6,13,9,1,19,2,21,10,30,12,0,4,5,23,20
21,5,0,3,0,0,30,15,0,18,17,16,0,26,20,0,22,23,6,13,28,25,7,12,14,2,11,19,24,8
7,16,27,0,26,12,4,3,14,17,5,0,11,2,19,29,21,15,22,0,0,1,0,18,10,8,24,9,20,25
0,30,1,20,6,0,0,2,27,28,4,5,14,29,0,8,12,25,15,13,0,0,11,22,7,23,16,26,24,3
0,22,4,2,25,0,0,0,17,14,20,18,3,0,27,12,5,29,24,30,15,1,0,0,11,0,6,19,9,13
2,8,17,22,18,29,30,14,28,0,10,24,0,21,7,13,6,20,25,1,0,26,0,23,5,12,11,0,16,9
19,17,30,2,24,0,13,18,0,3,8,7,29,1,16,28,21,0,27,12,0,23,15,0,6,10,20,25,0,14
29,23,18,22,16,0,25,21,27,7,12,6,0,2,0,19,28,0,4,17,3,10,24,0,26,11,13,1,9,15
0,0,0,22,0,0,0,2,12,9,18,30,28,10,4,23,19,8,24,14,27,20,0,11,21,15,1,16,5,17
0,4,16,8,2,11,19,13,14,0,7,27,25,22,0,9,12,21,0,28,5,17,1,6,3,24,30,23,15,0
21,0,19,0,24,25,0,15,17,12,30,5,23,26,4,27,10,2,11,29,0,8,14,3,13,0,9,22,7,0
0,9,21,13,0,26,1,5,12,30,3,6,14,0,20,0,18,10,27,17,24,0,15,28,22,4,0,0,8,0
26,17,30,0,0,22,5,19,4,21,8,2,9,18,3,24,0,7,25,11,28,15,14,29,1,0,16,20,10,13
26,17,16,9,12,28,21,6,1,19,0,3,15,0,0,18,5,27,20,0,11,23,7,30,29,24,14,4,22,13
0,0,0,13,12,17,23,25,24,28,26,7,6,30,9,2,22,0,4,19,29,0,0,8,0,5,10,1,18,20
0,6,7,25,2,3,27,15,10,0,22,29,11,24,23,28,4,20,1,16,14,12,0,18,9,0,0,26,8,5
22,23,5,2,27,0,25,29,7,30,0,26,11,1,10,15,18,0,21,16,13,6,3,14,0,28,17,24,0,4
15,17,26,27,0,24,8,11,3,0,16,21,0,30,0,20,13,1,23,14,19,0,9,4,7,18,12,0,2,6
13,26,24,22,10,23,0,30,5,29,16,1,28,21,0,0,2,4,6,3,15,17,9,0,0,0,19,8,0,14
0,27,16,11,0,18,4,0,1,0,15,0,9,5,22,6,7,0,0,25,2,10,21,0,13,28,8,14,26,19
0,28,21,14,13,25,1,4,11,26,7,6,2,27,3,8,10,15,5,29,20,24,9,0,17,23,0,12,0,0
23,22,27,17,8,3,6,14,25,9,0,10,16,13,1,15,19,2,0,0,4,12,24,0,7,28,20,11,26,18
26,8,21,1,14,29,15,18,25,4,6,20,9,16,3,23,12,0,7,28,11,30,27,10,17,0,0,19,0,13
0,19,12,30,6,22,0,20,7,11,1,5,10,16,18,26,9,0,8,28,25,23,13,27,17,24,4,15,0,3
27,6,15,16,0,29,18,22,0,13,0,21,20,9,5,25,10,11,1,30,0,2,14,19,12,4,28,3,7,0
17,30,24,3,8,20,5,25,18,13,10,0,19,0,7,27,15,2,28,22,12,0,29,26,21,9,4,0,0,0
30,11,29,23,0,0,12,14,20,25,19,13,26,0,2,3,0,10,0,27,7,0,5,17,8,16,22,1,24,0
25,17,29,15,0,18,0,10,13,30,26,0,12,5,6,27,22,7,24,0,2,3,0,21,0,16,0,4,1,0
0,0,19,1,2,11,16,28,4,21,23,5,24,8,25,27,20,29,22,26,9,17,3,14,13,12,6,30,7,0
7,29,0,23,3,22,13,0,4,21,0,19,10,8,24,5,11,6,0,0,18,20,0,16,0,28,12,17,30,14
12,6,4,5,22,24,23,0,10,2,19,27,20,28,7,8,3,11,0,30,26,1,21,18,14,16,15,17,9,25
24,25,0,2,14,15,0,16,19,17,3,1,20,18,0,9,12,4,13,0,8,10,30,28,21,0,23,11,5,7
23,6,0,27,22,29,3,0,2,13,16,9,25,21,20,15,0,30,28,4,0,17,19,26,7,5,10,11,0,1
27,3,8,24,22,11,0,0,23,0,19,7,20,28,0,21,5,0,14,29,1,16,25,0,17,12,6,18,0,0
3,17,16,20,8,29,0,18,28,0,2,5,27,12,13,10,21,0,4,0,1,15,22,7,24,0,6,19,26,9
26,21,23,3,27,0,19,22,30,11,2,28,18,1,0,8,12,0,0,15,29,25,17,0,24,0,9,5,0,14
6,0,22,17,23,5,0,0,19,21,1,25,26,29,27,12,16,2,3,24,11,13,14,9,0,7,20,10,4,0
20,7,0,0,14,29,28,17,27,9,19,4,30,15,13,6,2,26,8,18,5,16,1,12,21,24,23,0,25,3
25,15,0,24,14,4,0,0,19,0,1,18,29,2,27,0,0,9,13,0,6,16,22,8,30,28,20,5,23,0
24,20,0,0,7,19,16,17,6,9,8,30,28,4,10,14,3,2,26,0,29,1,22,0,13,27,0,12,11,21
2,0,22,16,0,13,0,20,11,0,5,7,4,23,26,1,29,9,27,0,17,28,25,15,3,10,12,6,14,19
6,20,29,0,28,0,24,22,3,16,1,9,12,0,19,15,10,14,18,5,11,25,27,21,30,8,0,7,17,23
0,26,29,6,16,24,21,9,14,20,25,23,0,13,22,7,1,0,10,17,0,28,3,2,4,15,0,8,11,19
0,30,22,6,16,1,2,5,12,20,10,27,28,23,0,0,18,3,4,24,7,21,13,0,19,8,25,29,15,9
7,12,30,28,14,0,9,13,8,5,0,27,19,1,6,2,15,22,18,25,17,20,0,10,21,4,11,16,26,23
5,18,1,8,7,12,22,26,6,21,16,4,17,15,11,23,14,20,0,0,24,0,28,3,30,19,9,2,27,13
0,4,24,9,19,0,0,2,18,1,21,25,27,5,20,12,0,7,3,0,30,14,10,17,15,16,6,8,23,29
15,11,0,24,7,0,17,28,2,25,1,14,21,13,27,30,20,10,0,22,0,8,0,23,0,29,0,12,5,3
0,0,8,28,0,30,25,7,26,2,15,5,27,6,19,29,21,17,18,0,13,14,16,22,20,1,0,11,10,4
0,0,28,7,21,13,0,26,29,6,0,23,5,8,16,24,25,0,30,15,0,9,0,22,14,10,18,0,27,11
0,9,12,22,29,0,0,0,10,17,19,4,14,5,0,21,27,13,28,23,20,6,26,16,30,2,25,15,7,3
17,25,0,15,7,18,14,3,2,0,30,6,11,0,29,21,20,0,26,27,8,28,5,12,16,23,10,13,24,9
0,25,0,26,23,21,5,2,0,14,0,0,20,22,11,10,30,29,3,6,17,24,9,0,28,7,8,13,27,16
23,11,0,30,10,0,28,18,0,12,19,0,24,1,9,25,2,17,7,4,16,27,8,15,20,22,0,0,0,29
0,19,9,15,29,13,10,17,8,0,27,23,16,24,26,11,18,5,6,2,0,25,4,0,28,21,30,0,12,0
5,29,0,16,21,9,0,28,2,24,13,23,0,15,4,0,26,1,27,0,8,6,14,7,20,12,3,0,18,10
26,0,11,17,13,0,20,21,19,0,7,3,0,0,0,27,0,6,16,5,15,0,0,0,24,28,23,14,30,2
9,24,25,29,2,21,8,0,16,12,10,17,23,6,0,27,22,4,20,0,15,19,7,0,5,30,3,13,0,18
17,18,29,0,1,27,25,13,21,6,12,19,5,0,3,0,28,11,7,2,24,15,16,0,14,8,9,0,10,23
18,0,24,21,19,17,0,11,7,0,0,0,8,12,4,20,28,26,9,23,14,25,15,30,10,0,2,16,5,6
15,17,0,13,26,12,1,30,18,20,4,16,0,7,27,21,29,0,0,6,8,9,28,3,10,0,24,11,25,19
5,13,6,7,18,25,10,21,14,2,0,16,15,0,30,0,19,12,3,22,29,27,26,9,24,0,28,0,20,23
24,28,21,14,18,1,0,15,12,13,17,4,6,8,0,0,0,20,22,23,29,30,7,3,0,5,2,26,25,9
20,5,10,17,14,7,21,0,11,0,1,8,28,13,0,0,2,0,24,18,0,27,0,29,0,0,26,23,12,19
22,28,30,7,6,9,2,0,20,4,17,27,25,26,18,23,19,10,8,0,0,21,3,14,5,12,11,0,16,1
28,1,30,13,19,0,18,15,14,0,5,29,0,11,6,3,23,22,2,0,17,16,24,7,26,9,21,27,8,12
15,14,25,27,19,0,0,3,22,12,20,30,29,1,18,21,28,26,4,5,6,2,10,11,9,0,13,23,16,0
12,4,6,9,0,27,18,0,0,5,15,8,22,13,19,26,24,2,29,1,17,21,14,25,20,30,7,16,0,3
6,3,11,28,22,0,9,0,26,0,29,0,8,0,0,25,7,2,12,19,4,17,30,14,21,16,0,23,13,24
2,23,6,1,30,17,12,15,7,26,27,5,9,24,0,4,20,28,13,18,3,29,25,22,11,0,10,14,0,21
4,6,1,13,24,16,8,10,25,20,30,29,21,0,18,15,28,5,11,19,22,17,2,12,7,0,0,27,3,23
4,16,22,7,11,0,27,20,19,23,26,28,0,1,2,5,21,0,3,12,0,25,9,29,0,8,13,0,6,0
25,23,2,21,1,11,18,6,0,0,0,22,8,28,10,17,4,0,0,19,3,29,14,12,27,24,9,20,30,15
11,18,26,16,4,0,23,2,25,0,8,1,0,28,0,21,30,9,13,17,6,10,0,20,7,14,15,12,24,22
4,0,7,9,27,1,10,12,24,15,26,3,23,0,0,22,0,19,0,16,0,13,0,28,14,20,6,25,11,18
22,7,4,0,12,26,23,11,28,0,2,16,0,0,10,0,15,1,29,17,0,3,30,19,20,13,9,5,21,24
22,17,13,0,4,18,30,29,16,15,7,28,9,6,0,19,14,0,12,25,8,5,20,1,2,11,24,0,26,10
10,12,22,3,4,21,0,15,0,29,14,30,8,25,0,5,9,1,20,23,2,6,0,0,0,7,26,19,28,27
13,17,6,5,22,24,23,7,0,29,0,8,15,19,2,12,0,16,10,3,0,0,1,0,9,4,26,20,28,0
9,0,1,0,3,12,0,0,20,27,21,22,0,25,30,0,7,2,24,6,29,13,5,15,23,14,8,17,16,28
19,30,22,1,10,12,0,25,0,0,14,5,29,28,3,11,7,0,27,24,15,20,18,23,2,16,17,4,26,0
25,24,5,12,26,2,0,11,19,0,1,6,9,30,16,29,8,14,28,0,17,3,10,7,4,27,20,15,22,13
9,23,0,6,26,0,5,7,17,16,0,28,22,0,0,0,8,11,1,21,3,27,15,0,0,18,20,2,24,19
9,12,15,19,11,0,28,22,0,4,17,21,18,24,26,0,13,3,0,23,0,0,1,5,6,30,20,27,10,7
29,4,14,9,22,0,6,16,24,28,17,26,25,30,18,5,10,0,3,0,1,15,27,12,19,0,11,20,8,7
3,19,7,11,26,9,0,0,2,16,23,18,27,20,12,8,5,0,0,6,10,25,15,4,14,28,29,30,1,24
7,24,4,25,10,27,13,0,18,17,2,28,0,0,12,11,6,0,29,15,16,21,0,5,9,3,0,14,0,1
21,22,14,18,0,0,4,20,12,23,0,2,0,26,8,0,10,13,7,16,17,19,11,25,0,0,28,30,9,5
27,18,12,1,23,3,0,29,5,20,25,9,15,30,0,0,10,0,22,4,8,2,0,14,13,0,21,17,0,6
22,23,0,28,0,15,24,10,6,29,12,2,11,25,16,19,9,5,0,18,3,20,27,17,4,30,1,7,0,13
8,10,4,27,19,0,13,24,16,0,17,25,0,30,26,15,7,9,3,11,2,12,0,20,18,6,23,5,22,0
16,12,0,30,0,24,0,7,17,18,23,27,1,26,10,6,0,0,22,14,5,4,21,0,0,0,3,11,28,0
0,6,12,22,7,24,3,11,18,25,4,9,15,0,16,10,5,30,14,8,0,0,20,1,28,13,29,2,17,26
0,15,29,18,11,22,27,28,24,23,19,8,30,12,25,0,13,3,0,26,14,17,0,6,7,16,0,10,5,21
22,29,16,1,11,8,5,3,19,2,0,14,30,0,0,12,9,10,18,6,4,23,25,28,7,0,24,15,13,20
0,22,27,30,15,20,28,0,0,26,19,21,0,2,1,23,10,25,4,0,8,18,6,9,16,11,24,29,0,7
7,0,0,0,0,4,25,14,20,0,24,30,19,22,5,0,28,17,3,10,16,23,2,9,29,1,13,27,6,18
22,4,16,9,30,3,13,15,0,29,0,24,5,2,28,7,1,10,27,17,0,11,21,8,23,19,0,26,20,0
6,26,20,0,13,23,0,30,12,16,7,3,14,18,22,1,9,2,10,21,4,19,25,28,0,11,29,8,5,27
0,20,15,1,4,5,27,0,8,16,7,2,26,0,12,14,6,11,17,24,19,0,10,18,13,23,0,29,3,22
14,24,1,29,30,20,21,7,10,18,15,2,0,9,6,26,25,0,0,16,27,5,17,19,28,0,4,0,22,11
23,17,0,14,20,4,22,25,27,26,13,9,10,12,5,11,28,0,15,0,29,0,16,21,7,6,30,8,18,0
0,22,29,7,1,25,0,11,0,0,18,16,2,21,27,20,23,0,6,13,17,26,8,3,0,14,9,4,0,0
12,22,0,29,19,0,17,9,0,15,6,4,3,18,11,26,24,8,0,1,0,7,0,13,0,27,25,23,10,28
27,9,12,16,15,3,20,29,1,0,6,22,23,0,21,18,0,11,0,17,19,0,2,0,30,10,7,24,5,0
0,0,2,20,0,18,23,22,28,19,0,21,16,27,9,11,15,24,25,10,5,17,29,30,14,13,7,26,0,1
0,22,6,26,0,25,10,12,23,18,21,17,7,24,27,20,19,0,0,11,0,9,16,2,0,29,30,0,0,4
15,18,24,5,25,12,30,2,0,19,13,7,14,4,11,0,22,1,0,26,16,27,8,23,21,10,9,29,6,0
26,3,7,0,16,10,0,14,25,1,0,9,5,0,24,12,0,4,2,27,29,23,18,21,11,0,8,30,20,15
30,0,16,12,20,14,0,29,10,23,5,21,26,9,22,0,3,4,0,25,13,0,24,28,19,2,18,8,27,15
19,27,2,18,0,21,23,13,10,12,26,25,1,29,11,0,8,0,4,16,3,0,30,7,0,6,17,14,15,5
17,0,25,0,0,12,23,11,7,8,5,15,30,26,27,1,28,22,29,13,2,14,0,20,4,19,18,21,3,0
0,24,12,15,14,28,26,9,21,0,4,20,16,25,18,7,19,6,11,8,10,13,1,29,2,5,22,0,3,27
4,22,14,2,0,26,12,17,29,18,23,24,6,28,0,19,30,27,13,8,11,20,7,1,0,3,5,15,0,25
16,0,4,7,13,20,17,3,24,28,25,8,2,27,11,19,5,0,12,29,0,10,1,18,22,6,15,9,23,21
17,24,27,0,4,10,18,11,15,30,9,0,28,20,26,22,16,19,5,0,13,0,29,12,0,7,25,2,21,8
19,11,8,20,25,1,5,28,2,22,0,30,21,9,16,18,24,29,3,0,4,7,0,26,13,6,12,23,17,10
2,29,8,7,17,13,20,19,0,26,30,4,25,0,5,22,23,9,16,24,0,21,12,10,0,14,1,6,0,3
26,30,20,11,0,1,24,17,14,9,2,0,19,29,22,15,0,0,4,16,13,8,5,27,23,21,10,0,25,3
22,25,0,0,15,0,1,9,10,2,0,0,14,29,13,28,4,21,5,0,3,30,7,6,11,16,18,27,24,0
29,8,18,1,20,19,13,17,0,26,0,14,21,0,11,0,0,7,25,0,6,0,24,27,2,0,22,10,0,15
16,0,20,22,8,3,11,2,0,0,21,1,7,13,4,28,0,25,15,17,5,9,6,10,0,30,0,0,18,0
25,11,24,0,7,10,14,6,5,19,0,9,28,4,3,22,0,0,26,2,15,17,20,1,8,30,18,23,27,0
17,9,13,16,0,18,5,0,0,26,0,23,30,15,24,0,11,2,7,27,6,8,25,10,21,19,14,0,20,22
0,20,9,0,2,23,17,21,10,16,28,27,0,12,8,7,0,26,18,25,29,30,5,6,19,14,15,22,1,13
0,1,26,22,28,24,0,0,15,16,17,29,20,5,6,8,30,14,0,18,7,21,0,4,23,12,0,27,2,9
0,14,0,12,18,2,11,23,24,15,1,10,0,29,9,22,27,0,0,0,19,8,3,25,0,0,20,21,13,4
0,28,20,10,12,9,17,5,8,6,24,21,4,30,3,18,0,22,27,2,26,0,13,1,19,25,0,0,15,11
8,20,11,0,3,7,17,27,4,9,0,14,0,10,26,0,18,2,0,5,29,6,16,13,12,19,23,0,28,0
8,3,21,14,4,0,30,13,0,20,17,9,5,22,24,19,27,12,10,25,23,15,1,11,2,29,0,18,16,0
0,7,12,0,0,24,3,14,10,0,0,4,25,27,16,22,18,28,0,30,29,2,17,20,26,23,9,8,1,15
3,17,16,5,0,28,22,0,19,8,29,21,23,2,26,0,15,4,14,30,13,25,11,0,0,27,12,24,7,9
25,0,0,29,24,8,0,28,23,19,1,3,0,0,7,18,0,5,9,30,22,12,2,20,0,10,6,0,13,14
17,24,0,2,0,22,23,18,0,13,20,11,26,10,27,28,4,30,9,21,19,3,0,5,8,6,29,12,14,16
16,26,2,22,0,13,4,0,6,17,14,7,12,20,25,5,23,27,9,8,1,0,0,18,3,28,19,10,15,24
3,29,0,2,17,0,4,24,0,7,26,8,9,16,30,20,18,6,1,0,11,5,19,0,15,0,21,27,13,14
6,26,13,11,27,18,24,2,0,30,1,29,9,16,19,0,12,20,3,8,22,0,25,4,15,17,28,0,23,14
21,0,26,5,0,25,17,3,24,19,12,7,23,6,1,22,4,8,14,13,27,0,28,29,15,0,2,30,20,18
0,27,1,2,9,20,21,24,17,0,29,28,14,11,5,30,7,10,26,0,8,19,6,3,0,0,0,22,0,4
5,18,0,9,0,0,28,26,1,6,24,27,0,4,20,23,3,15,8,14,16,2,13,10,0,25,17,11,21,19
29,0,0,27,3,0,0,30,5,28,0,8,9,12,17,11,4,0,18,0,15,0,25,14,0,24,20,2,22,13
29,20,11,28,12,10,27,24,15,0,13,8,0,23,0,7,25,21,16,22,14,17,0,0,19,30,4,26,9,1
0,30,0,3,23,0,13,21,0,15,14,18,1,17,28,2,24,0,6,19,0,9,11,0,5,16,4,8,25,20
21,13,2,26,14,0,4,5,10,27,9,6,17,16,22,0,28,0,15,30,0,3,19,18,1,29,0,12,23,25
30,9,5,11,25,16,26,27,20,28,0,15,7,22,0,24,23,8,18,6,0,17,13,12,10,3,0,29,19,21
29,18,0,24,25,30,21,20,5,0,0,19,23,26,13,28,12,8,9,22,2,16,0,0,6,4,11,3,15,27
0,9,21,17,29,12,6,11,0,3,0,13,15,22,27,0,0,5,28,0,26,24,19,1,7,23,2,16,8,0
2,9,0,10,0,25,16,3,26,24,23,17,28,0,7,0,22,1,18,0,11,29,0,30,8,6,21,0,27,0
18,30,11,0,22,21,28,15,26,8,14,25,20,2,1,24,6,7,10,23,0,0,17,0,0,29,19,0,3,12
13,15,0,29,26,20,25,0,16,1,24,30,6,0,4,17,10,22,9,28,23,0,8,18,0,0,2,7,3,14
7,0,28,26,11,20,3,0,29,19,1,0,0,15,21,6,12,14,4,5,8,2,0,10,23,13,9,27,17,16
0,27,11,0,0,30,16,0,19,13,10,22,15,7,17,0,24,26,23,9,6,3,5,0,0,0,28,12,18,4
11,0,23,0,0,27,24,12,7,19,25,5,26,13,30,21,3,1,0,17,0,20,0,4,0,0,8,16,9,29
18,0,9,6,15,0,13,11,25,0,24,5,30,17,7,10,19,0,8,1,14,0,20,4,16,22,23,12,0,29
30,0,18,0,19,11,24,4,21,0,8,14,0,6,2,0,22,1,9,3,27,0,28,5,29,0,0,12,15,13
19,0,24,0,16,2,0,12,20,27,6,0,11,7,29,13,4,28,9,21,5,26,17,30,14,15,3,8,18,0
5,14,16,25,6,12,17,11,24,26,1,7,30,15,27,0,4,29,13,23,0,10,9,22,0,8,19,0,28,18
10,0,13,28,0,0,18,17,6,22,1,8,21,5,16,27,2,0,3,9,25,7,0,20,26,29,12,0,11,0
25,30,7,2,14,10,11,12,0,17,27,24,1,6,18,20,23,0,3,21,13,16,15,22,0,19,29,5,8,0
12,13,30,29,0,1,21,14,27,23,2,8,5,16,18,17,22,4,0,7,19,24,11,28,20,0,0,26,0,15
0,12,30,0,25,2,15,28,23,0,16,22,0,0,6,0,27,17,9,5,1,4,18,19,10,29,8,7,3,14
28,1,12,7,26,8,18,0,14,16,24,20,0,3,29,25,19,10,23,27,22,11,15,9,0,13,6,4,21,0
23,8,30,11,20,16,19,0,0,0,0,27,28,13,22,7,3,24,2,1,25,12,0,15,18,4,29,10,5,9
21,25,19,2,14,1,6,0,0,20,12,30,15,28,16,23,8,13,0,22,3,18,29,10,24,9,26,4,11,27
23,0,13,14,2,27,5,26,12,19,10,0,16,22,4,29,9,0,8,0,20,0,0,1,17,30,0,24,21,25
0,29,24,14,28,11,15,19,20,6,0,17,0,0,9,12,8,1,18,26,16,7,2,10,4,0,23,21,22,5
5,25,0,7,0,29,13,16,17,11,20,23,3,0,0,18,1,30,10,28,15,27,19,6,0,0,0,2,26,0
8,12,1,7,11,30,18,15,0,26,19,0,9,21,13,23,0,25,17,0,2,0,27,0,20,0,5,14,22,0
0,22,0,0,0,7,29,15,14,28,9,16,26,3,0,18,20,5,10,12,19,8,6,21,1,23,0,0,4,0
12,10,18,21,27,3,25,22,1,26,4,7,30,15,2,19,20,29,17,0,13,9,0,16,11,6,0,24,8,28
18,11,30,5,0,1,21,16,0,29,12,3,27,25,8,22,24,15,9,0,0,0,2,28,23,6,17,19,20,10
17,6,24,28,16,19,23,26,18,5,20,27,12,15,0,14,0,1,4,30,9,21,22,0,3,7,10,0,0,29
2,16,0,18,6,7,25,9,17,23,26,5,15,30,19,21,4,28,0,0,24,14,20,0,27,0,29,0,11,1
22,15,26,2,0,8,9,16,20,3,14,7,28,18,27,5,24,30,29,19,6,0,1,0,17,0,0,4,0,23
20,3,7,23,8,30,0,24,21,0,22,19,26,29,16,6,18,28,2,0,15,9,0,11,1,25,10,14,0,0
20,25,0,7,15,9,19,5,17,29,14,23,4,0,1,24,28,0,22,11,0,27,10,26,0,12,8,3,13,16
19,7,0,0,21,29,20,0,30,6,8,10,11,28,0,14,1,25,2,9,13,12,0,3,16,15,0,23,27,5
20,17,7,19,1,0,8,0,25,6,0,0,28,0,21,11,15,29,2,30,10,18,12,14,4,0,0,22,16,13
14,7,2,0,19,0,18,27,0,20,3,29,15,25,16,30,8,0,10,9,0,11,1,22,4,23,5,0,17,12
0,16,12,2,18,30,0,3,17,25,0,10,27,5,20,9,7,23,29,4,15,26,19,28,22,21,14,0,6,0
28,12,5,7,0,29,17,4,26,0,25,18,15,2,23,14,19,22,3,0,6,30,0,27,0,16,8,0,20,11
4,25,12,2,3,19,30,13,14,20,0,9,24,17,0,6,11,8,28,27,0,1,15,22,16,0,29,10,5,26
4,0,26,14,0,29,19,20,10,0,2,24,23,0,0,9,0,11,12,30,16,0,3,17,28,21,8,15,7,0
19,30,12,5,0,21,0,20,0,29,16,25,9,15,0,26,1,13,24,2,22,14,4,0,18,7,23,3,28,0
17,13,28,0,22,0,27,4,0,24,7,25,5,8,9,18,14,6,10,15,29,12,21,30,20,2,19,0,11,16
7,17,18,28,14,0,0,19,0,0,15,8,12,16,20,26,0,0,29,0,13,21,30,5,0,25,22,24,3,9
8,28,5,0,7,25,0,14,0,0,1,0,27,15,3,21,6,9,4,13,11,23,18,17,16,30,24,0,10,29
25,23,4,20,15,7,29,24,0,16,3,10,6,19,8,22,26,0,30,13,11,9,18,1,0,14,0,2,28,21
9,18,1,22,0,3,5,7,26,0,30,17,24,4,2,12,10,16,8,14,27,19,0,29,6,11,23,25,15,20
0,24,0,18,6,26,3,28,0,9,27,22,21,10,17,7,13,0,20,16,5,14,0,11,0,1,29,12,0,2
2,15,14,0,24,5,20,29,30,13,0,21,23,22,0,11,0,8,28,27,0,6,17,1,4,3,10,0,19,16
19,8,0,20,29,15,0,5,23,22,2,0,28,0,14,11,6,17,25,7,16,18,24,27,26,4,13,30,9,10
24,23,14,0,21,29,0,0,20,12,18,7,5,9,28,3,8,25,15,19,2,11,30,0,4,13,6,26,22,17
0,12,23,27,16,2,24,3,22,15,17,0,25,11,14,1,9,8,30,10,18,21,7,28,0,29,13,5,20,26
17,18,11,8,19,27,0,12,23,26,15,3,28,6,13,0,29,25,21,14,16,2,5,10,20,7,30,1,22,0
28,0,1,0,24,0,10,16,7,29,20,21,23,5,17,0,13,8,18,12,0,30,6,3,27,2,0,0,4,19
15,8,21,0,19,0,30,10,26,18,16,22,0,0,23,6,0,11,0,27,29,0,20,0,14,12,24,0,2,0
2,0,23,0,4,19,17,14,1,9,16,24,0,27,0,12,0,6,22,3,11,8,26,15,7,29,13,21,30,28
14,28,10,1,16,15,0,21,30,20,7,5,0,19,3,22,4,27,2,13,18,23,6,0,29,24,17,11,0,26
6,26,12,3,2,11,0,0,15,13,16,27,24,18,0,21,30,10,0,19,25,1,4,29,9,28,17,0,7,0
6,20,0,10,0,28,16,14,15,30,19,29,5,26,18,8,0,13,0,23,0,1,4,12,9,24,7,3,25,27
0,9,25,23,0,20,22,12,16,19,6,11,26,29,0,0,0,15,5,0,1,24,8,0,13,10,4,18,7,17
0,22,29,1,0,0,21,28,26,7,12,5,14,10,3,0,0,13,0,18,16,23,11,2,8,4,0,20,19,6
0,12,27,28,0,18,19,6,0,21,9,20,17,3,0,30,29,24,25,0,1,0,4,7,11,5,2,8,16,22
0,27,14,13,0,9,0,2,21,29,30,0,8,12,4,0,15,1,16,17,19,23,28,7,18,3,6,26,5,22
27,8,14,23,7,2,17,29,20,30,21,13,0,25,22,4,11,16,18,24,3,28,0,26,0,0,6,9,19,15
23,13,19,0,0,26,15,29,2,4,21,5,3,6,14,7,30,16,24,17,0,10,27,8,28,1,25,20,18,12
18,30,4,0,25,27,6,0,7,28,9,5,8,19,26,0,11,22,24,1,12,16,13,3,20,29,23,0,0,14
12,21,5,8,13,15,26,19,0,14,16,29,9,18,0,0,2,0,0,11,10,23,20,1,0,25,0,6,3,0
22,0,18,28,2,13,10,21,15,0,12,5,11,30,0,29,0,23,0,24,14,25,19,9,3,4,1,27,6,16
21,9,5,8,13,16,3,0,14,0,12,30,26,0,4,19,1,27,0,28,11,17,29,25,15,0,2,23,24,7
23,12,10,0,9,25,27,28,0,24,15,26,0,0,3,14,6,13,30,16,4,29,5,0,21,20,22,1,19,0
9,28,5,26,0,8,23,11,25,2,27,20,16,3,12,0,18,21,10,13,0,0,6,4,29,1,24,7,0,17
5,0,0,13,24,28,12,26,27,19,0,4,21,18,8,6,25,11,23,29,14,16,0,7,22,10,30,2,0,15
23,11,30,8,16,28,20,6,18,29,22,21,1,13,4,12,19,14,10,25,17,9,3,0,0,24,26,7,15,27
18,0,7,20,26,13,1,30,4,6,17,8,28,11,27,10,5,23,9,15,25,0,16,2,3,21,0,12,24,19
13,7,0,9,23,19,0,18,3,27,14,4,15,30,25,2,20,26,10,1,11,29,0,22,8,28,12,6,21,16
11,0,24,21,30,18,19,0,5,23,0,22,0,0,25,0,0,3,8,14,0,16,15,4,29,1,6,13,0,17
8,23,11,26,10,7,22,9,0,0,0,28,18,2,5,20,6,1,12,0,30,29,16,4,24,0,19,0,15,25
